CustomerID,InvoiceNo,TOTAL_REVENUE,Country
14305.0,5,1803.76,United Kingdom
14306.0,3,2083.42,United Kingdom
14307.0,6,2995.72,United Kingdom
14309.0,10,2319.6800000000003,United Kingdom
14311.0,2,229.71000000000004,United Kingdom
14312.0,6,1611.59,United Kingdom
14314.0,1,120.0,United Kingdom
14315.0,7,2456.9800000000005,United Kingdom
14317.0,1,508.58,United Kingdom
14320.0,3,343.10999999999996,United Kingdom
14321.0,5,1530.7500000000002,United Kingdom
14323.0,4,574.26,United Kingdom
14326.0,2,166.85000000000002,United Kingdom
14327.0,1,311.65000000000003,United Kingdom
14329.0,14,4928.74,United Kingdom
14331.0,2,462.65999999999997,United Kingdom
14332.0,3,866.3100000000001,United Kingdom
14333.0,2,351.45,United Kingdom
14334.0,9,2539.46,United Kingdom
14335.0,2,468.25999999999993,Germany
14336.0,4,1614.91,United Kingdom
14338.0,4,554.2199999999999,United Kingdom
14339.0,4,289.91,United Kingdom
14340.0,1,134.7,United Kingdom
14341.0,9,2166.38,United Kingdom
14342.0,6,607.71,United Kingdom
14344.0,8,889.9300000000002,United Kingdom
14345.0,1,108.97999999999999,United Kingdom
14346.0,2,1021.58,United Kingdom
14348.0,1,409.57,United Kingdom
14349.0,1,133.5,United Kingdom
14350.0,2,258.7,United Kingdom
14351.0,1,51.0,United Kingdom
14352.0,4,1078.9600000000003,United Kingdom
14353.0,1,90.6,United Kingdom
14354.0,2,163.62,United Kingdom
14355.0,1,174.4,United Kingdom
14356.0,4,666.9399999999999,United Kingdom
14357.0,1,225.76999999999998,United Kingdom
14359.0,6,882.5799999999999,United Kingdom
14360.0,4,2128.2300000000005,United Kingdom
14362.0,1,161.2,United Kingdom
14364.0,8,3717.35,United Kingdom
14367.0,19,9167.82,United Kingdom
14368.0,1,155.0,United Kingdom
14371.0,1,100.5,United Kingdom
14373.0,1,76.55,United Kingdom
14375.0,1,257.68,United Kingdom
14377.0,2,617.05,United Kingdom
14379.0,2,348.1,United Kingdom
14381.0,1,202.68,United Kingdom
14382.0,1,626.07,United Kingdom
14383.0,3,1247.69,United Kingdom
14385.0,3,202.10999999999999,United Kingdom
14386.0,1,142.4,United Kingdom
14387.0,3,1770.5600000000002,United Kingdom
14388.0,10,3172.04,United Kingdom
14389.0,5,999.72,United Kingdom
14390.0,13,4592.47,United Kingdom
14393.0,1,67.94999999999999,United Kingdom
14395.0,12,3471.91,United Kingdom
14396.0,2,487.99000000000007,United Kingdom
14397.0,23,2556.68,United Kingdom
14400.0,2,559.6999999999999,United Kingdom
14401.0,14,4039.98,United Kingdom
14403.0,5,1426.31,United Kingdom
14404.0,7,1434.7200000000003,United Kingdom
14406.0,1,156.75,United Kingdom
14407.0,9,2111.08,United Kingdom
14408.0,7,2606.53,United Kingdom
14409.0,7,1908.2500000000002,United Kingdom
14410.0,15,576.3,United Kingdom
14411.0,1,1063.0,United Kingdom
14412.0,3,761.33,United Kingdom
14413.0,1,122.7,United Kingdom
14414.0,8,1485.1300000000003,United Kingdom
14415.0,18,5811.56,United Kingdom
14416.0,2,490.2200000000001,United Kingdom
14418.0,3,1937.25,United Kingdom
14419.0,6,1058.06,United Kingdom
14420.0,2,385.87,United Kingdom
14421.0,2,813.1100000000001,United Kingdom
14422.0,6,4263.639999999999,United Kingdom
14423.0,1,265.2,United Kingdom
14424.0,1,322.08,United Kingdom
14426.0,16,3918.8999999999996,United Kingdom
14427.0,2,363.34000000000003,United Kingdom
14428.0,7,1230.1399999999999,United Kingdom
14431.0,2,397.76000000000005,United Kingdom
14432.0,6,2255.51,United Kingdom
14434.0,6,1372.8,United Kingdom
14436.0,1,89.06,United Kingdom
14437.0,2,-43.400000000000006,United Kingdom
14438.0,1,131.9,United Kingdom
14439.0,1,2661.24,Greece
14440.0,5,2357.6800000000003,United Kingdom
14441.0,10,1545.14,United Kingdom
14442.0,5,1544.6200000000001,Channel Islands
14443.0,7,1400.88,United Kingdom
14446.0,4,1039.58,United Kingdom
14447.0,5,1163.2300000000002,United Kingdom
14448.0,2,375.35,United Kingdom
14449.0,4,907.1,United Kingdom
14450.0,3,483.24999999999994,United Kingdom
14451.0,2,662.59,United Kingdom
14452.0,2,264.44,United Kingdom
14453.0,1,119.93,United Kingdom
14456.0,14,3047.63,United Kingdom
14457.0,1,113.64,United Kingdom
14459.0,1,1837.92,United Kingdom
14460.0,4,383.34,United Kingdom
14461.0,3,2103.0599999999995,United Kingdom
14462.0,15,1965.9,United Kingdom
14463.0,3,529.62,United Kingdom
14465.0,3,1058.62,United Kingdom
14466.0,7,2272.4,United Kingdom
14467.0,4,598.76,United Kingdom
14470.0,2,461.19000000000005,United Kingdom
14472.0,8,1936.84,United Kingdom
14473.0,2,234.34,United Kingdom
14474.0,2,537.71,United Kingdom
14475.0,6,799.8199999999999,United Kingdom
14476.0,1,215.7,United Kingdom
14477.0,5,1307.8100000000002,United Kingdom
14479.0,2,316.24999999999994,United Kingdom
14480.0,1,279.05,United Kingdom
14481.0,2,636.51,United Kingdom
14482.0,6,2068.15,United Kingdom
14483.0,2,129.2,United Kingdom
14484.0,1,321.92,United Kingdom
14485.0,1,165.75,United Kingdom
14487.0,7,1183.58,United Kingdom
14488.0,2,1047.43,United Kingdom
14489.0,1,463.38,United Kingdom
14491.0,2,340.93,United Kingdom
14493.0,7,2362.84,United Kingdom
14494.0,1,139.56,United Kingdom
14495.0,2,123.79999999999998,United Kingdom
14496.0,2,538.8100000000001,United Kingdom
14497.0,2,457.47,United Kingdom
14498.0,5,1957.3200000000002,United Kingdom
14499.0,3,815.3199999999999,United Kingdom
14500.0,3,356.85,United Kingdom
14501.0,3,190.31000000000003,United Kingdom
14502.0,14,2351.02,United Kingdom
14503.0,6,3543.26,United Kingdom
14504.0,4,673.26,United Kingdom
14505.0,11,5818.700000000001,United Kingdom
14506.0,5,2012.17,United Kingdom
14507.0,7,1368.1799999999998,United Kingdom
14508.0,2,276.42,United Kingdom
14511.0,6,1267.4100000000003,United Kingdom
14512.0,2,275.28,United Kingdom
14513.0,4,438.49,United Kingdom
14514.0,3,1055.35,United Kingdom
14515.0,6,2102.0899999999997,United Kingdom
14517.0,2,330.45000000000005,United Kingdom
14518.0,1,174.37,United Kingdom
14520.0,2,270.6,United Kingdom
14522.0,4,974.54,United Kingdom
14523.0,1,241.09,United Kingdom
14524.0,9,1867.6800000000003,United Kingdom
14525.0,13,4221.369999999999,United Kingdom
14527.0,86,7711.38,United Kingdom
14528.0,1,364.21999999999997,United Kingdom
14529.0,3,620.04,United Kingdom
14530.0,6,2925.9100000000003,United Kingdom
14532.0,4,932.8500000000001,United Kingdom
14533.0,9,1812.6200000000003,United Kingdom
14534.0,25,4075.35,United Kingdom
14535.0,4,2841.09,United Kingdom
14536.0,1,171.8,United Kingdom
14537.0,1,355.56000000000006,United Kingdom
14538.0,2,388.24999999999994,United Kingdom
14539.0,2,537.48,United Kingdom
14540.0,3,996.26,United Kingdom
14541.0,8,1461.6500000000003,United Kingdom
14542.0,1,103.25000000000001,United Kingdom
14543.0,21,2916.1700000000005,United Kingdom
14544.0,2,2024.45,United Kingdom
14546.0,9,2487.0200000000004,United Kingdom
14547.0,9,3986.74,United Kingdom
14548.0,2,652.8,United Kingdom
14549.0,1,289.24,United Kingdom
14550.0,2,765.62,United Kingdom
14551.0,2,186.23000000000002,United Kingdom
14552.0,1,165.07,United Kingdom
14553.0,5,859.2700000000001,United Kingdom
14554.0,4,2381.04,United Kingdom
14555.0,2,324.14,United Kingdom
14557.0,2,0.0,United Kingdom
14560.0,24,2174.1800000000003,United Kingdom
14561.0,3,1080.76,United Kingdom
14562.0,22,4709.220000000001,United Kingdom
14565.0,6,3073.77,United Kingdom
14566.0,1,1432.0,Channel Islands
14567.0,3,1524.46,United Kingdom
14569.0,1,227.38999999999996,United Kingdom
14570.0,2,218.06,United Kingdom
14572.0,10,2803.6900000000005,United Kingdom
14573.0,13,1603.72,United Kingdom
14576.0,1,35.400000000000006,United Kingdom
14577.0,4,859.7100000000002,United Kingdom
14578.0,1,168.63,United Kingdom
14581.0,1,138.6,United Kingdom
14582.0,1,114.11,United Kingdom
14583.0,5,1052.55,United Kingdom
14584.0,5,1029.26,United Kingdom
14585.0,1,157.05,United Kingdom
14586.0,3,134.16000000000003,United Kingdom
14587.0,10,1598.2400000000002,United Kingdom
14589.0,1,39.75,United Kingdom
14591.0,4,1447.14,United Kingdom
14592.0,3,570.4599999999999,United Kingdom
14593.0,3,617.99,United Kingdom
14594.0,2,379.8299999999999,United Kingdom
14595.0,6,1740.6000000000001,United Kingdom
14597.0,2,883.1500000000001,United Kingdom
14598.0,1,221.97,United Kingdom
14600.0,1,393.33,United Kingdom
14601.0,1,213.96000000000004,United Kingdom
14603.0,1,660.0,United Kingdom
14606.0,128,11713.85,United Kingdom
14607.0,17,11341.1,United Kingdom
14608.0,4,1785.1499999999999,United Kingdom
14609.0,4,601.5600000000001,United Kingdom
14616.0,3,406.08000000000004,United Kingdom
14618.0,4,538.59,United Kingdom
14619.0,2,379.50999999999993,United Kingdom
14620.0,3,393.2800000000001,United Kingdom
14621.0,6,1765.7599999999998,United Kingdom
14622.0,1,320.58,United Kingdom
14623.0,6,869.3499999999999,United Kingdom
14624.0,2,225.84999999999997,United Kingdom
14625.0,5,848.48,United Kingdom
14626.0,7,2757.07,United Kingdom
14627.0,1,-21.849999999999998,United Kingdom
14628.0,2,671.9599999999999,United Kingdom
14629.0,3,939.21,United Kingdom
14631.0,3,1006.98,United Kingdom
14632.0,1,114.56,United Kingdom
14633.0,1,344.9000000000001,United Kingdom
14636.0,2,609.8500000000001,United Kingdom
14638.0,1,443.6,United Kingdom
14639.0,8,2952.34,United Kingdom
14640.0,8,2042.1499999999999,United Kingdom
14641.0,1,110.46,United Kingdom
14642.0,1,96.12,United Kingdom
14643.0,3,668.6099999999999,United Kingdom
14644.0,4,780.4599999999999,United Kingdom
14645.0,2,597.0899999999999,United Kingdom
14646.0,77,279489.02,Netherlands
14647.0,1,243.21999999999997,United Kingdom
14649.0,4,1417.29,United Kingdom
14651.0,2,654.5999999999999,United Kingdom
14652.0,1,114.18,United Kingdom
14653.0,7,1947.5499999999997,United Kingdom
14655.0,5,1930.15,United Kingdom
14656.0,2,291.05,United Kingdom
14657.0,5,838.27,United Kingdom
14658.0,2,247.14999999999998,United Kingdom
14659.0,12,2456.5299999999997,United Kingdom
14660.0,2,285.73999999999995,United Kingdom
14661.0,1,107.95,United Kingdom
14662.0,4,771.1700000000001,United Kingdom
14664.0,2,637.8900000000001,United Kingdom
14665.0,7,1258.38,United Kingdom
14666.0,1,195.25,United Kingdom
14667.0,27,9231.2,United Kingdom
14669.0,3,1269.9900000000002,United Kingdom
14670.0,2,411.53000000000003,United Kingdom
14672.0,2,765.55,United Kingdom
14673.0,5,1736.4,United Kingdom
14675.0,1,604.7500000000001,United Kingdom
14676.0,8,2543.24,United Kingdom
14679.0,1,-2.55,United Kingdom
14680.0,23,26932.339999999997,United Kingdom
14681.0,3,498.95,United Kingdom
14682.0,2,52.0,United Kingdom
14684.0,5,1236.2799999999997,United Kingdom
14687.0,1,628.3799999999999,United Kingdom
14688.0,27,5107.38,United Kingdom
14689.0,1,112.80000000000001,United Kingdom
14690.0,3,358.60999999999996,United Kingdom
14691.0,5,2114.33,United Kingdom
14692.0,5,582.0500000000001,United Kingdom
14693.0,1,172.9,United Kingdom
14696.0,9,2070.9700000000003,United Kingdom
14697.0,2,188.60999999999996,United Kingdom
14698.0,5,1250.76,United Kingdom
14699.0,1,109.13000000000001,United Kingdom
14700.0,3,2235.2999999999997,United Kingdom
14701.0,12,2486.2200000000003,United Kingdom
14702.0,18,3250.6400000000003,United Kingdom
14703.0,1,318.16999999999996,United Kingdom
14704.0,9,1546.9099999999999,United Kingdom
14705.0,1,179.0,United Kingdom
14708.0,4,1096.6699999999998,United Kingdom
14709.0,14,4911.140000000001,United Kingdom
14710.0,4,606.13,United Kingdom
14711.0,12,2838.2,United Kingdom
14712.0,3,917.07,United Kingdom
14713.0,12,2664.2599999999998,United Kingdom
14714.0,1,160.19,United Kingdom
14715.0,4,867.3800000000001,United Kingdom
14716.0,2,329.67999999999995,United Kingdom
14719.0,6,1592.18,United Kingdom
14720.0,3,663.8100000000002,United Kingdom
14722.0,1,187.92,United Kingdom
14723.0,6,1158.3,United Kingdom
14725.0,1,718.08,United Kingdom
14727.0,1,268.58,United Kingdom
14729.0,1,313.49000000000007,United Kingdom
14730.0,8,2005.06,United Kingdom
14731.0,3,380.02000000000004,United Kingdom
14732.0,10,2686.34,United Kingdom
14733.0,15,9451.54,United Kingdom
14735.0,34,5807.6900000000005,United Kingdom
14737.0,3,1164.55,United Kingdom
14738.0,9,1289.94,United Kingdom
14739.0,8,3899.1,United Kingdom
14740.0,4,1423.2099999999996,United Kingdom
14741.0,6,1400.3400000000001,United Kingdom
14744.0,9,1088.53,United Kingdom
14745.0,6,1167.1600000000003,United Kingdom
14747.0,2,294.29999999999995,United Kingdom
14748.0,6,1311.79,United Kingdom
14752.0,1,389.63999999999993,United Kingdom
14753.0,1,563.1499999999999,United Kingdom
14754.0,2,638.05,United Kingdom
14755.0,12,4965.38,United Kingdom
14756.0,1,738.9599999999998,United Kingdom
14757.0,1,420.50000000000006,United Kingdom
14758.0,4,1484.06,United Kingdom
14759.0,3,1625.97,United Kingdom
14760.0,2,53.8,United Kingdom
14761.0,2,255.89999999999998,United Kingdom
14762.0,1,300.52,United Kingdom
14764.0,2,250.55,United Kingdom
14765.0,3,254.11,United Kingdom
14766.0,8,2423.0699999999997,United Kingdom
14768.0,3,139.50000000000003,United Kingdom
14769.0,10,10641.6,United Kingdom
14770.0,2,876.42,United Kingdom
14772.0,1,139.26,United Kingdom
14775.0,3,1011.8999999999999,United Kingdom
14776.0,13,2195.5800000000004,United Kingdom
14777.0,2,-17.45,United Kingdom
14778.0,2,730.8599999999999,United Kingdom
14779.0,3,386.15,United Kingdom
14780.0,2,447.68,United Kingdom
14782.0,1,200.10000000000002,United Kingdom
14784.0,2,289.99,United Kingdom
14785.0,2,77.4,United Kingdom
14788.0,2,679.4399999999998,United Kingdom
14789.0,1,197.64000000000001,United Kingdom
14790.0,4,745.0600000000001,United Kingdom
14792.0,2,0.0,United Kingdom
14793.0,2,214.14000000000001,United Kingdom
14794.0,9,1272.11,United Kingdom
14795.0,1,131.45,United Kingdom
14796.0,27,7839.51,United Kingdom
14798.0,3,173.74,United Kingdom
14799.0,1,157.70000000000002,United Kingdom
14800.0,16,4236.34,United Kingdom
14801.0,1,193.13999999999996,United Kingdom
14803.0,3,845.55,United Kingdom
14804.0,1,353.27,United Kingdom
14805.0,4,554.6500000000001,United Kingdom
14806.0,1,193.39,United Kingdom
14808.0,15,2175.3700000000003,United Kingdom
14810.0,11,2087.88,United Kingdom
14813.0,2,155.42999999999998,United Kingdom
14815.0,2,778.5,United Kingdom
14816.0,1,271.85,United Kingdom
14817.0,2,1110.3400000000001,United Kingdom
14818.0,3,657.8,United Kingdom
14819.0,2,272.07,United Kingdom
14820.0,4,507.28999999999996,United Kingdom
14821.0,1,48.800000000000004,United Kingdom
14823.0,3,321.42999999999995,United Kingdom
14824.0,4,1127.7100000000003,United Kingdom
14825.0,12,2226.9100000000003,United Kingdom
14828.0,3,2139.76,United Kingdom
14829.0,6,644.65,United Kingdom
14830.0,1,197.13,United Kingdom
14834.0,8,1698.3500000000001,United Kingdom
14836.0,3,102.44999999999999,United Kingdom
14837.0,5,1641.2000000000005,United Kingdom
14840.0,1,62.85,United Kingdom
14841.0,6,3295.7599999999998,United Kingdom
14842.0,8,2456.8,United Kingdom
14844.0,4,3189.8100000000004,United Kingdom
14847.0,1,309.4,United Kingdom
14849.0,28,7904.280000000001,United Kingdom
14850.0,2,278.15000000000003,United Kingdom
14851.0,2,511.3499999999999,United Kingdom
14852.0,6,2836.69,United Kingdom
14853.0,3,463.04999999999995,United Kingdom
14854.0,8,2749.8900000000003,United Kingdom
14855.0,2,645.65,United Kingdom
14856.0,3,1311.38,United Kingdom
14857.0,3,1165.65,United Kingdom
14859.0,5,1352.0400000000002,United Kingdom
14860.0,2,168.62,United Kingdom
14861.0,1,125.79000000000002,United Kingdom
14862.0,2,841.2,United Kingdom
14863.0,1,266.76,United Kingdom
14865.0,2,52.2,United Kingdom
14866.0,13,14197.45,United Kingdom
14867.0,4,701.33,United Kingdom
14868.0,9,2939.6400000000003,United Kingdom
14869.0,3,721.95,United Kingdom
14870.0,1,327.24999999999994,United Kingdom
14871.0,4,522.38,United Kingdom
14873.0,1,519.6800000000001,United Kingdom
14875.0,5,1448.72,United Kingdom
14878.0,9,1485.5400000000002,United Kingdom
14880.0,3,706.1900000000002,United Kingdom
14881.0,1,255.4,United Kingdom
14882.0,2,589.7,United Kingdom
14883.0,7,756.6400000000001,United Kingdom
14885.0,1,765.3199999999999,United Kingdom
14886.0,1,364.79999999999995,United Kingdom
14887.0,1,1862.0,United Kingdom
14888.0,1,369.2,United Kingdom
14889.0,1,135.9,United Kingdom
14890.0,1,125.65,United Kingdom
14891.0,2,554.38,United Kingdom
14893.0,2,1237.8500000000001,United Kingdom
14894.0,1,655.7499999999999,United Kingdom
14895.0,24,11020.26,United Kingdom
14896.0,2,468.77000000000004,United Kingdom
14897.0,4,1366.38,United Kingdom
14898.0,8,1228.3200000000002,United Kingdom
14901.0,10,1414.99,United Kingdom
14902.0,2,314.11,United Kingdom
14903.0,10,2744.4799999999996,United Kingdom
14904.0,2,1025.44,United Kingdom
14905.0,3,599.9,United Kingdom
14907.0,10,3478.85,United Kingdom
14908.0,1,277.79999999999995,United Kingdom
14910.0,7,389.86,United Kingdom
14911.0,248,132572.62,EIRE
14912.0,3,841.52,Italy
14913.0,4,1227.43,United Kingdom
14915.0,3,258.83000000000004,United Kingdom
14916.0,5,1264.8400000000001,United Kingdom
14918.0,2,1610.1499999999996,United Kingdom
14920.0,2,977.77,United Kingdom
14921.0,2,1316.0700000000002,United Kingdom
14923.0,1,749.1,United Kingdom
14924.0,1,310.05,United Kingdom
14929.0,1,223.88,United Kingdom
14930.0,3,2372.8599999999997,Channel Islands
14931.0,6,964.6800000000001,Channel Islands
14932.0,1,363.53,Channel Islands
14934.0,3,1888.84,Channel Islands
14935.0,1,1784.71,Channel Islands
14936.0,9,8117.420000000002,Channel Islands
14937.0,4,1617.6299999999999,Channel Islands
14944.0,14,5842.950000000001,United Kingdom
14946.0,1,100.9,United Kingdom
14947.0,2,290.82000000000005,United Kingdom
14948.0,7,1066.5700000000002,United Kingdom
14950.0,2,361.25,United Kingdom
14951.0,1,311.69000000000005,United Kingdom
14952.0,15,7912.790000000001,United Kingdom
14953.0,1,289.82000000000005,United Kingdom
14954.0,1,336.16999999999996,United Kingdom
14957.0,1,58.49,United Kingdom
14958.0,3,499.68,United Kingdom
14959.0,5,684.9699999999998,United Kingdom
14960.0,2,221.26999999999998,United Kingdom
14961.0,12,7006.58,United Kingdom
14962.0,1,126.70000000000002,United Kingdom
14963.0,5,1487.8,United Kingdom
14964.0,1,206.21,United Kingdom
14965.0,2,599.0,United Kingdom
14966.0,1,191.32,United Kingdom
14967.0,1,463.8,United Kingdom
14968.0,1,147.59000000000003,United Kingdom
14970.0,4,1592.06,United Kingdom
14971.0,3,1116.5700000000002,United Kingdom
14972.0,1,114.77,United Kingdom
14973.0,3,1314.4499999999998,United Kingdom
14974.0,1,114.39,United Kingdom
14975.0,1,279.94,United Kingdom
14976.0,8,765.86,United Kingdom
14978.0,5,1931.42,United Kingdom
14981.0,1,102.12,United Kingdom
14984.0,2,213.27,United Kingdom
14985.0,2,296.75,United Kingdom
14987.0,2,326.4,United Kingdom
14988.0,1,334.53999999999996,United Kingdom
14995.0,2,233.23000000000002,United Kingdom
14997.0,4,540.98,United Kingdom
14998.0,2,429.87,United Kingdom
15000.0,1,490.52000000000004,United Kingdom
15002.0,4,1641.7599999999998,United Kingdom
15004.0,1,1246.3200000000002,United Kingdom
15005.0,35,6180.49,United Kingdom
15006.0,1,502.09000000000003,United Kingdom
15007.0,1,156.91000000000003,United Kingdom
15009.0,3,1261.78,United Kingdom
15010.0,1,308.94,United Kingdom
15012.0,2,423.04,United Kingdom
15014.0,2,260.17,United Kingdom
15016.0,1,170.04,United Kingdom
15017.0,1,125.58000000000001,United Kingdom
15018.0,4,456.26,United Kingdom
15019.0,1,265.99999999999994,United Kingdom
15021.0,13,1872.2800000000002,United Kingdom
15022.0,4,905.0400000000001,United Kingdom
15023.0,12,6763.16,United Kingdom
15024.0,10,1661.33,United Kingdom
15025.0,1,377.01,United Kingdom
15026.0,3,469.0,United Kingdom
15027.0,6,1051.95,United Kingdom
15028.0,4,627.1300000000001,United Kingdom
15030.0,2,518.28,United Kingdom
15031.0,4,668.1400000000001,United Kingdom
15032.0,5,4464.1,United Kingdom
15033.0,11,2571.02,United Kingdom
15034.0,11,4277.66,United Kingdom
15035.0,1,252.73000000000002,United Kingdom
15036.0,3,465.5499999999999,United Kingdom
15038.0,7,665.59,United Kingdom
15039.0,52,19786.440000000002,United Kingdom
15041.0,1,180.35000000000002,United Kingdom
15042.0,1,135.93,United Kingdom
15043.0,1,537.0,United Kingdom
15044.0,22,7629.380000000001,United Kingdom
15045.0,3,633.66,United Kingdom
15046.0,16,5064.009999999999,United Kingdom
15047.0,1,343.61999999999995,United Kingdom
15048.0,5,380.57000000000005,United Kingdom
15049.0,1,121.17000000000002,United Kingdom
15050.0,5,1727.17,United Kingdom
15051.0,3,1391.6100000000001,United Kingdom
15052.0,1,215.78,United Kingdom
15053.0,3,697.7900000000001,United Kingdom
15054.0,2,302.1,United Kingdom
15057.0,2,1489.5,United Kingdom
15058.0,11,2124.9900000000002,United Kingdom
15059.0,11,1325.82,United Kingdom
15060.0,4,303.09000000000003,United Kingdom
15061.0,55,54228.740000000005,United Kingdom
15062.0,4,987.86,United Kingdom
15063.0,1,370.79999999999995,United Kingdom
15065.0,6,3135.98,United Kingdom
15066.0,2,760.59,United Kingdom
15067.0,3,1744.76,United Kingdom
15068.0,2,553.36,United Kingdom
15069.0,1,1109.5300000000002,United Kingdom
15070.0,1,106.2,United Kingdom
15071.0,2,982.07,United Kingdom
15073.0,4,612.4300000000001,United Kingdom
15074.0,1,748.87,United Kingdom
15075.0,1,773.03,United Kingdom
15076.0,1,880.8499999999999,United Kingdom
15078.0,38,9623.35,United Kingdom
15079.0,5,893.6600000000001,United Kingdom
15081.0,6,487.34999999999997,United Kingdom
15083.0,1,88.19999999999999,United Kingdom
15087.0,1,306.94,United Kingdom
15088.0,3,1140.27,United Kingdom
15089.0,6,2420.84,United Kingdom
15090.0,1,381.32,United Kingdom
15091.0,2,476.96,United Kingdom
15092.0,2,457.80999999999995,United Kingdom
15093.0,9,4410.14,United Kingdom
15095.0,5,1364.6999999999998,United Kingdom
15096.0,1,219.39,United Kingdom
15097.0,1,248.07999999999998,United Kingdom
15098.0,5,649.5,United Kingdom
15099.0,1,410.48,United Kingdom
15100.0,6,635.1,United Kingdom
15101.0,3,310.03,United Kingdom
15103.0,2,703.3599999999999,United Kingdom
15104.0,3,1002.54,United Kingdom
15105.0,7,2298.9300000000003,United Kingdom
15106.0,7,1407.73,United Kingdom
15107.0,8,247.65999999999997,United Kingdom
15108.0,5,1291.75,European Community
15109.0,2,463.7500000000001,United Kingdom
15110.0,7,970.25,United Kingdom
15111.0,3,1567.4799999999998,United Kingdom
15113.0,4,3439.4099999999994,United Kingdom
15114.0,10,2760.5599999999995,United Kingdom
15115.0,1,340.11,United Kingdom
15116.0,4,1352.75,United Kingdom
15117.0,6,1550.13,United Kingdom
15118.0,1,244.8,United Kingdom
15119.0,1,266.4,United Kingdom
15120.0,2,343.8199999999999,United Kingdom
15121.0,2,457.72,United Kingdom
15122.0,6,1612.1299999999999,United Kingdom
15123.0,2,2199.3100000000004,United Kingdom
15124.0,2,184.19000000000003,United Kingdom
15125.0,23,11117.05,United Kingdom
15127.0,1,406.53000000000003,United Kingdom
15128.0,8,1419.54,United Kingdom
15129.0,11,3447.4,United Kingdom
15130.0,1,330.11000000000007,United Kingdom
15132.0,5,977.93,United Kingdom
15133.0,3,982.4199999999998,United Kingdom
15134.0,8,1387.99,United Kingdom
15135.0,2,127.14999999999998,United Kingdom
15136.0,5,1282.45,United Kingdom
15139.0,2,178.96,United Kingdom
15140.0,8,2350.0,United Kingdom
15142.0,1,498.74000000000007,United Kingdom
15143.0,1,259.45,United Kingdom
15144.0,18,6530.040000000001,United Kingdom
15145.0,4,1194.7300000000002,United Kingdom
15146.0,3,1313.66,United Kingdom
15147.0,2,608.65,United Kingdom
15148.0,1,301.29,United Kingdom
15149.0,1,520.8,United Kingdom
15150.0,11,5303.969999999999,United Kingdom
15152.0,16,4684.24,United Kingdom
15153.0,1,329.25,United Kingdom
15154.0,2,240.26999999999998,United Kingdom
15156.0,3,961.4899999999999,United Kingdom
15157.0,5,1869.4999999999998,United Kingdom
15158.0,1,401.4000000000001,United Kingdom
15159.0,34,18573.68,United Kingdom
15160.0,1,158.16000000000003,United Kingdom
15163.0,2,304.4699999999999,United Kingdom
15164.0,3,843.0499999999998,United Kingdom
15165.0,1,487.75,United Kingdom
15167.0,1,163.00000000000003,United Kingdom
15168.0,1,106.56,United Kingdom
15171.0,2,1034.5,United Kingdom
15172.0,5,1624.05,United Kingdom
15174.0,1,135.75,United Kingdom
15175.0,1,224.14000000000004,United Kingdom
15178.0,1,40.5,United Kingdom
15179.0,7,2186.2000000000007,United Kingdom
15180.0,1,87.5,United Kingdom
15181.0,5,680.28,United Kingdom
15182.0,2,622.8499999999998,United Kingdom
15184.0,2,406.76,United Kingdom
15185.0,1,310.62,United Kingdom
15186.0,2,411.41,United Kingdom
15187.0,18,4670.080000000001,United Kingdom
15189.0,53,15802.140000000001,United Kingdom
15192.0,3,1044.3200000000002,United Kingdom
15193.0,1,499.31999999999994,United Kingdom
15194.0,22,7521.17,United Kingdom
15195.0,1,3861.0,United Kingdom
15197.0,5,656.44,United Kingdom
15198.0,2,193.64,United Kingdom
15199.0,4,1268.6999999999998,United Kingdom
15201.0,11,927.8400000000001,United Kingdom
15203.0,6,1827.8,United Kingdom
15204.0,1,316.58,United Kingdom
15205.0,3,648.8299999999999,United Kingdom
15206.0,4,420.3,United Kingdom
15208.0,6,867.62,United Kingdom
15210.0,1,331.18,United Kingdom
15211.0,2,894.41,United Kingdom
15212.0,2,88.94999999999997,United Kingdom
15213.0,3,325.05,United Kingdom
15214.0,8,1661.44,United Kingdom
15215.0,6,615.9899999999999,United Kingdom
15216.0,1,96.6,United Kingdom
15218.0,11,5756.89,United Kingdom
15219.0,1,305.75,United Kingdom
15220.0,7,1758.9199999999998,United Kingdom
15221.0,2,114.10000000000004,United Kingdom
15222.0,1,585.0,United Kingdom
15223.0,3,454.8999999999999,United Kingdom
15224.0,3,310.47999999999996,United Kingdom
15225.0,1,409.4000000000001,United Kingdom
15226.0,1,154.41,United Kingdom
15227.0,5,1219.4,United Kingdom
15228.0,5,3376.9599999999996,United Kingdom
15230.0,2,429.6,United Kingdom
15232.0,2,612.0600000000001,United Kingdom
15234.0,1,197.00000000000006,United Kingdom
15235.0,12,2247.51,United Kingdom
15236.0,1,321.04999999999995,United Kingdom
15237.0,4,1412.3200000000002,United Kingdom
15238.0,5,1056.54,United Kingdom
15239.0,3,764.34,United Kingdom
15240.0,7,1685.5700000000002,United Kingdom
15241.0,9,1738.5900000000001,United Kingdom
15243.0,1,316.68,United Kingdom
15244.0,2,631.5699999999999,United Kingdom
15245.0,3,2515.84,United Kingdom
15246.0,2,514.15,United Kingdom
15247.0,1,356.0,United Kingdom
15249.0,15,6657.36,United Kingdom
15251.0,15,10327.109999999999,United Kingdom
